,Year,Quater,brand,user_count,percentage_share,state_name
863,2020,2,Apple,5110,0.023712737127371274,Manipur
864,2020,2,Huawei,2813,0.013053606563462895,Manipur
865,2020,2,OnePlus,2198,0.010199725284924082,Manipur
866,2020,2,Motorola,2017,0.00935980250213461,Manipur
867,2020,2,Lenovo,1798,0.008343542339532984,Manipur
868,2020,2,Others,13221,0.06135148680253926,Manipur
869,2020,3,Xiaomi,123688,0.47836697439308795,Manipur
870,2020,3,Samsung,43350,0.1676573987770872,Manipur
871,2020,3,Vivo,30086,0.11635848903362044,Manipur
872,2020,3,Oppo,21723,0.08401434079895422,Manipur
873,2020,3,Realme,9422,0.03643986185185042,Manipur
874,2020,3,Apple,5797,0.02242006783646539,Manipur
875,2020,3,Huawei,3222,0.012461179673812571,Manipur
876,2020,3,OnePlus,2459,0.009510254754160495,Manipur
877,2020,3,Motorola,2176,0.008415743938614573,Manipur
878,2020,3,Lenovo,1996,0.007719588649574765,Manipur
879,2020,3,Others,14644,0.056636100292771975,Manipur
880,2020,4,Xiaomi,137767,0.47707880265399694,Manipur
881,2020,4,Samsung,48641,0.168440846065408,Manipur
882,2020,4,Vivo,34019,0.11780574293906611,Manipur
883,2020,4,Oppo,24639,0.08532336930173286,Manipur
884,2020,4,Realme,11096,0.038424778025570344,Manipur
885,2020,4,Apple,6525,0.022595681021705706,Manipur
886,2020,4,Huawei,3448,0.01194021581039713,Manipur
887,2020,4,OnePlus,2688,0.009308381699056695,Manipur
888,2020,4,Motorola,2319,0.00803055697920851,Manipur
889,2020,4,Lenovo,2118,0.007334506115551369,Manipur
890,2020,4,Others,15512,0.053717119388306346,Manipur
891,2018,1,Xiaomi,12453,0.416140350877193,Manipur
892,2018,1,Samsung,5612,0.18753550543024228,Manipur
893,2018,1,Vivo,2289,0.07649122807017544,Manipur
894,2018,1,Oppo,2039,0.06813700918964077,Manipur
895,2018,1,Realme,980,0.03274853801169591,Manipur
896,2018,1,Apple,918,0.03067669172932331,Manipur
897,2018,1,OnePlus,554,0.01851294903926483,Manipur
898,2018,1,Lyf,545,0.01821219715956558,Manipur
899,2018,1,Lenovo,478,0.01597326649958229,Manipur
900,2018,1,Motorola,430,0.014369256474519632,Manipur
901,2018,1,Others,3627,0.12120300751879699,Manipur
902,2018,2,Xiaomi,19879,0.43163608728693953,Manipur
903,2018,2,Samsung,8477,0.18406253392682662,Manipur
904,2018,2,Vivo,3889,0.08444251438497449,Manipur
905,2018,2,Oppo,3211,0.06972098577787428,Manipur
906,2018,2,Realme,1474,0.03200521116056888,Manipur
907,2018,2,Apple,1280,0.02779285636738682,Manipur
908,2018,2,OnePlus,779,0.016914558679839323,Manipur
909,2018,2,Lyf,726,0.015763760720877214,Manipur
910,2018,2,Lenovo,671,0.01456953642384106,Manipur
911,2018,2,Motorola,611,0.013266746281619803,Manipur
912,2018,2,Others,5058,0.10982520898925198,Manipur
913,2018,3,Xiaomi,26950,0.4351336078146444,Manipur
914,2018,3,Samsung,11353,0.18330507790425446,Manipur
915,2018,3,Vivo,5709,0.09217728263502059,Manipur
916,2018,3,Oppo,4448,0.07181722773875837,Manipur
917,2018,3,Realme,1932,0.031193993703075806,Manipur
918,2018,3,Apple,1676,0.027060628077823525,Manipur
919,2018,3,OnePlus,1022,0.01650117058206184,Manipur
920,2018,3,Motorola,866,0.01398240090417373,Manipur
921,2018,3,Micromax,817,0.013191248889965286,Manipur
922,2018,3,Gionee,816,0.013175102930491645,Manipur
923,2018,3,Others,6346,0.10246225881973037,Manipur
924,2018,4,Xiaomi,36506,0.442020123745293,Manipur
925,2018,4,Samsung,15215,0.18422550218552108,Manipur
926,2018,4,Vivo,7945,0.09619925171633026,Manipur
927,2018,4,Oppo,6107,0.07394447202411944,Manipur
928,2018,4,Realme,2561,0.03100897213914686,Manipur
929,2018,4,Apple,2195,0.026577389240697913,Manipur
930,2018,4,OnePlus,1217,0.014735618544842533,Manipur
931,2018,4,Motorola,1091,0.013209991645376503,Manipur
932,2018,4,Huawei,1063,0.012870963445495162,Manipur
933,2018,4,Lenovo,1045,0.012653016745571444,Manipur
934,2018,4,Others,7644,0.09255469856760586,Manipur
935,2022,1,Xiaomi,2837979,0.2205628077060459,Haryana
936,2022,1,Vivo,2767906,0.2151168556308594,Haryana
937,2022,1,Samsung,2259241,0.17558429369795014,Haryana
938,2022,1,Oppo,1825605,0.14188285556806302,Haryana
939,2022,1,Realme,1043668,0.08111206756390851,Haryana
940,2022,1,Apple,578053,0.04492527699567296,Haryana
941,2022,1,OnePlus,267015,0.0207519428789395,Haryana
942,2022,1,Tecno,184983,0.014376558056943862,Haryana
943,2022,1,Motorola,170641,0.013261922681516452,Haryana
944,2022,1,Huawei,145049,0.011272956810094173,Haryana
945,2022,1,Others,786848,0.06115246241000613,Haryana
946,2019,1,Xiaomi,1136307,0.25035587858993424,Haryana
947,2019,1,Samsung,934852,0.20597047612270028,Haryana
948,2019,1,Vivo,732478,0.16138259575783467,Haryana
949,2019,1,Oppo,527926,0.11631484938530663,Haryana
950,2019,1,Apple,216144,0.04762174396702893,Haryana
951,2019,1,Realme,213023,0.04693411228203607,Haryana
952,2019,1,Motorola,111982,0.02467233942610405,Haryana
953,2019,1,OnePlus,105006,0.023135358126997928,Haryana
954,2019,1,Huawei,80507,0.017737636675334952,Haryana
955,2019,1,Lenovo,67191,0.014803800239139837,Haryana
956,2019,1,Others,413351,0.09107120942758243,Haryana
957,2019,2,Xiaomi,1301537,0.2513575626251683,Haryana
958,2019,2,Samsung,1060392,0.2047867625332414,Haryana
959,2019,2,Vivo,854882,0.16509792334150247,Haryana
960,2019,2,Oppo,615320,0.11883283797119754,Haryana
961,2019,2,Realme,244076,0.047136845479844654,Haryana
962,2019,2,Apple,243241,0.04697558724070737,Haryana
963,2019,2,Motorola,122500,0.023657645861456963,Haryana
964,2019,2,OnePlus,114507,0.022114008609451858,Haryana
965,2019,2,Huawei,92344,0.017833809383105158,Haryana
966,2019,2,Lenovo,72976,0.014093390729679047,Haryana
967,2019,2,Others,456255,0.08811362622464528,Haryana
968,2019,3,Xiaomi,1453801,0.2513594981250925,Haryana
969,2019,3,Samsung,1177753,0.20363131060944523,Haryana
970,2019,3,Vivo,977699,0.16904234483082953,Haryana
971,2019,3,Oppo,699529,0.12094726744853514,Haryana
972,2019,3,Realme,278941,0.04822838185316383,Haryana
973,2019,3,Apple,268393,0.04640465220500464,Haryana
974,2019,3,Motorola,129804,0.022442870994468643,Haryana
975,2019,3,OnePlus,123917,0.0214250196066498,Haryana
976,2019,3,Huawei,103942,0.017971379132438597,Haryana
977,2019,3,Lenovo,73965,0.012788411397999085,Haryana
978,2019,3,Others,496008,0.08575886379637301,Haryana
979,2019,4,Xiaomi,1597800,0.2509628646269115,Haryana
980,2019,4,Samsung,1285177,0.20185987074265876,Haryana
981,2019,4,Vivo,1103105,0.1732622298061517,Haryana
982,2019,4,Oppo,785251,0.12333761447687248,Haryana
983,2019,4,Realme,319391,0.05016602847418568,Haryana
984,2019,4,Apple,288206,0.045267870423497086,Haryana
985,2019,4,Motorola,136766,0.021481529067195002,Haryana
986,2019,4,OnePlus,130817,0.020547132971522514,Haryana
987,2019,4,Huawei,113928,0.017894415597205386,Haryana
988,2019,4,Lenovo,76631,0.012036259406199056,Haryana
989,2019,4,Others,529607,0.08318418440760089,Haryana
990,2021,1,Xiaomi,2382996,0.24247242927154872,Haryana
991,2021,1,Vivo,1922898,0.1956569584260328,Haryana
992,2021,1,Samsung,1913165,0.19466661511278344,Haryana
993,2021,1,Oppo,1300515,0.13232881270219848,Haryana
994,2021,1,Realme,577867,0.05879859441050763,Haryana
995,2021,1,Apple,401563,0.04085947106733327,Haryana
996,2021,1,Motorola,169504,0.017247215963117266,Haryana
997,2021,1,OnePlus,165335,0.016823015688491087,Haryana
998,2021,1,Huawei,157570,0.01603291851111707,Haryana
999,2021,1,Lenovo,92713,0.009433648371651945,Haryana
1000,2021,1,Others,743779,0.07568032047521826,Haryana
1001,2021,2,Xiaomi,2505880,0.23796188515101807,Haryana
1002,2021,2,Vivo,2114734,0.2008181114949451,Haryana
1003,2021,2,Samsung,2016108,0.19145244798156685,Haryana
1004,2021,2,Oppo,1416092,0.13447408569735003,Haryana
1005,2021,2,Realme,673053,0.06391405840924073,Haryana
1006,2021,2,Apple,434298,0.041241548197566064,Haryana
1007,2021,2,OnePlus,181344,0.01722068099862173,Haryana
1008,2021,2,Motorola,169562,0.01610184572684124,Haryana
1009,2021,2,Huawei,154484,0.014670017664720527,Haryana
1010,2021,2,Tecno,108879,0.010339302797164149,Haryana
1011,2021,2,Others,756160,0.0718060158809655,Haryana
1012,2021,3,Xiaomi,2638176,0.2329446119744262,Haryana
1013,2021,3,Vivo,2357220,0.20813687117097454,Haryana
1014,2021,3,Samsung,2089070,0.18445986944669898,Haryana
1015,2021,3,Oppo,1560205,0.13776235866203,Haryana
1016,2021,3,Realme,781719,0.0690239124031287,Haryana
1017,2021,3,Apple,467144,0.04124769454963632,Haryana
1018,2021,3,OnePlus,210246,0.01856421743248942,Haryana
1019,2021,3,Motorola,168742,0.014899513798089523,Haryana
1020,2021,3,Huawei,153598,0.013562334927634818,Haryana
1021,2021,3,Tecno,134477,0.011873996497763951,Haryana
1022,2021,3,Others,764739,0.06752461913712758,Haryana
1023,2021,4,Xiaomi,2742821,0.2263718737823877,Haryana
1024,2021,4,Vivo,2569078,0.21203242966023267,Haryana
1025,2021,4,Samsung,2176063,0.1795959192300642,Haryana
1026,2021,4,Oppo,1697572,0.14010486084236465,Haryana
1027,2021,4,Realme,916660,0.07565424131628112,Haryana
1028,2021,4,Apple,529430,0.04369518139776877,Haryana
1029,2021,4,OnePlus,238331,0.019670053222733182,Haryana
1030,2021,4,Motorola,170147,0.014042657252679603,Haryana
1031,2021,4,Tecno,156987,0.012956529554599335,Haryana
1032,2021,4,Huawei,147354,0.01216149398350456,Haryana
1033,2021,4,Others,771996,0.06371475975738417,Haryana
1034,2020,1,Xiaomi,1753322,0.24980473786717616,Haryana
1035,2020,1,Samsung,1400065,0.19947440933382915,Haryana
1036,2020,1,Vivo,1250165,0.17811739093886822,Haryana
1037,2020,1,Oppo,881733,0.12562500267140825,Haryana
1038,2020,1,Realme,364011,0.05186250582366996,Haryana
1039,2020,1,Apple,308315,0.043927212317827764,Haryana
1040,2020,1,Motorola,143514,0.020447172367808034,Haryana
1041,2020,1,OnePlus,137007,0.01952008685282464,Haryana
1042,2020,1,Huawei,123916,0.017654945239692996,Haryana
1043,2020,1,Lenovo,80705,0.011498453432723967,Haryana
1044,2020,1,Others,576017,0.08206808315417088,Haryana
1045,2020,2,Xiaomi,1914791,0.24922834906398358,Haryana
1046,2020,2,Samsung,1520490,0.19790630542356652,Haryana
1047,2020,2,Vivo,1398622,0.18204402048294924,Haryana
1048,2020,2,Oppo,984512,0.12814364617009408,Haryana
1049,2020,2,Realme,407778,0.05307620399542984,Haryana
1050,2020,2,Apple,326534,0.04250152091442816,Haryana
1051,2020,2,Motorola,151138,0.019672055185569783,Haryana
1052,2020,2,OnePlus,142338,0.018526651080493534,Haryana
1053,2020,2,Huawei,133152,0.017331005386262803,Haryana
1054,2020,2,Lenovo,83928,0.010924031333049932,Haryana
1055,2020,2,Others,619595,0.08064621096417254,Haryana
1056,2020,3,Xiaomi,2075024,0.24706149057200444,Haryana
1057,2020,3,Samsung,1655037,0.19705598979665706,Haryana
1058,2020,3,Vivo,1573430,0.18733950118683396,Haryana
1059,2020,3,Oppo,1092131,0.13003392382926354,Haryana
1060,2020,3,Realme,459785,0.05474402582459242,Haryana
1061,2020,3,Apple,348330,0.041473702960036274,Haryana
1062,2020,3,Motorola,158324,0.018850752296514176,Haryana
1063,2020,3,OnePlus,149108,0.01775345477267272,Haryana
1064,2020,3,Huawei,142260,0.016938101751484972,Haryana
1065,2020,3,Lenovo,87838,0.010458378895310958,Haryana
1066,2020,3,Others,657549,0.07829067811462949,Haryana
1067,2020,4,Xiaomi,2236661,0.24498270676930556,Haryana
1068,2020,4,Samsung,1795147,0.19662343605436788,Haryana
1069,2020,4,Vivo,1744266,0.19105041220179075,Haryana
1070,2020,4,Oppo,1196039,0.13100280803467912,Haryana
1071,2020,4,Realme,514733,0.056378987966207196,Haryana
1072,2020,4,Apple,374080,0.040973187688372006,Haryana
1073,2020,4,Motorola,165075,0.018080755340189287,Haryana
1074,2020,4,OnePlus,156430,0.017133863745968866,Haryana
1075,2020,4,Huawei,151226,0.016563866770107318,Haryana
1076,2020,4,Lenovo,91990,0.010075715182456535,Haryana
1077,2020,4,Others,704226,0.07713426024655545,Haryana
1078,2018,1,Xiaomi,444407,0.2405636809777428,Haryana
1079,2018,1,Samsung,394835,0.21372966892701303,Haryana
1080,2018,1,Vivo,256267,0.13872088610918193,Haryana
1081,2018,1,Oppo,192587,0.10425001772802983,Haryana
1082,2018,1,Apple,100085,0.05417740046996872,Haryana
1083,2018,1,Realme,89281,0.04832904522515139,Haryana
1084,2018,1,OnePlus,55486,0.030035342383740664,Haryana
1085,2018,1,Motorola,53420,0.02891698789134964,Haryana
1086,2018,1,Lenovo,34977,0.018933535856902592,Haryana
1087,2018,1,Huawei,29629,0.016038589184440257,Haryana
1088,2018,1,Others,196383,0.10630484524647917,Haryana
1089,2018,2,Xiaomi,599986,0.24517033811004402,Haryana
1090,2018,2,Samsung,516011,0.210855905535299,Haryana
1091,2018,2,Vivo,351564,0.1436584599429312,Haryana
1092,2018,2,Oppo,260510,0.10645135850011095,Haryana
1093,2018,2,Apple,127528,0.05211135406242428,Haryana
1094,2018,2,Realme,116691,0.04768306581220086,Haryana
1095,2018,2,Motorola,68775,0.02810330574966462,Haryana
1096,2018,2,OnePlus,67358,0.0275242816239318,Haryana
1097,2018,2,Lenovo,44001,0.017979986278313237,Haryana
1098,2018,2,Huawei,39423,0.016109292949022583,Haryana
1099,2018,2,Others,255374,0.10435265143605747,Haryana
1100,2018,3,Xiaomi,751015,0.24864769477399998,Haryana
1101,2018,3,Samsung,630157,0.208633762835229,Haryana
1102,2018,3,Vivo,451732,0.14956042216952864,Haryana
1103,2018,3,Oppo,328450,0.10874394698976757,Haryana
1104,2018,3,Apple,152459,0.0504764603870086,Haryana
1105,2018,3,Realme,143729,0.0475861128235418,Haryana
1106,2018,3,Motorola,81942,0.02712953723317258,Haryana
1107,2018,3,OnePlus,79279,0.026247865347546914,Haryana
1108,2018,3,Huawei,50399,0.016686211552252386,Haryana
1109,2018,3,Lenovo,49707,0.01645710267322386,Haryana
1110,2018,3,Others,301529,0.09983088321472866,Haryana
1111,2018,4,Xiaomi,948615,0.25009102104121744,Haryana
1112,2018,4,Samsung,785842,0.20717786262822366,Haryana
1113,2018,4,Vivo,591623,0.155974341689166,Haryana
1114,2018,4,Oppo,427382,0.11267416259982985,Haryana
1115,2018,4,Apple,187472,0.049424754928647674,Haryana
1116,2018,4,Realme,179167,0.04723524081623399,Haryana
1117,2018,4,Motorola,98841,0.02605824977544628,Haryana
1118,2018,4,OnePlus,93582,0.024671777202636698,Haryana
1119,2018,4,Huawei,65203,0.01718999261549786,Haryana
1120,2018,4,Lenovo,59641,0.01572363770962851,Haryana
1121,2018,4,Others,355711,0.09377895899347206,Haryana
1122,2022,1,Vivo,4996272,0.259340283786706,Gujarat
1123,2022,1,Xiaomi,3842766,0.19946552648973176,Gujarat
1124,2022,1,Samsung,3511762,0.1822841818202392,Gujarat
1125,2022,1,Oppo,2996365,0.15553159424237778,Gujarat
1126,2022,1,Realme,1272108,0.06603100266105187,Gujarat
1127,2022,1,Apple,693504,0.035997544602698925,Gujarat
1128,2022,1,OnePlus,441053,0.022893631528663378,Gujarat
1129,2022,1,Tecno,223305,0.011591038692647314,Gujarat
1130,2022,1,Lenovo,203354,0.010555446955082072,Gujarat
1131,2022,1,Motorola,174739,0.009070135062423587,Gujarat
1132,2022,1,Others,910086,0.04723961415837811,Gujarat
1133,2019,1,Xiaomi,1611706,0.24226941425044524,Gujarat
1134,2019,1,Samsung,1419211,0.21333383239113626,Gujarat
1135,2019,1,Vivo,1271697,0.19115973216830393,Gujarat
1136,2019,1,Oppo,837507,0.1258928925751022,Gujarat
1137,2019,1,Apple,266733,0.040094935224702276,Gujarat
1138,2019,1,Realme,248960,0.03742332247431656,Gujarat
1139,2019,1,OnePlus,164369,0.024707720484338603,Gujarat
1140,2019,1,Lenovo,143180,0.02152261934396146,Gujarat
1141,2019,1,Motorola,124721,0.018747888023454513,Gujarat
1142,2019,1,Huawei,81525,0.012254725115354505,Gujarat
1143,2019,1,Others,482927,0.07259291794888445,Gujarat
1144,2019,2,Xiaomi,1819154,0.24016359842606486,Gujarat
1145,2019,2,Samsung,1612210,0.21284297811976666,Gujarat
1146,2019,2,Vivo,1487567,0.19638768549549188,Gujarat
1147,2019,2,Oppo,976688,0.12894175238575536,Gujarat
1148,2019,2,Apple,301303,0.03977783777325538,Gujarat
1149,2019,2,Realme,281975,0.03722616703489075,Gujarat
1150,2019,2,OnePlus,180243,0.023795570617500886,Gujarat
1151,2019,2,Lenovo,158443,0.0209175479510921,Gujarat
1152,2019,2,Motorola,134995,0.017821957332653873,Gujarat
1153,2019,2,Huawei,92218,0.012174563956462646,Gujarat
1154,2019,2,Others,529849,0.06995034090706562,Gujarat
1155,2019,3,Xiaomi,2007322,0.23813629104863882,Gujarat
1156,2019,3,Samsung,1784247,0.21167205007201667,Gujarat
1157,2019,3,Vivo,1706171,0.2024095953886557,Gujarat
1158,2019,3,Oppo,1111618,0.13187549759475847,Gujarat
1159,2019,3,Apple,330663,0.039227817164867444,Gujarat
1160,2019,3,Realme,318122,0.03774003033941494,Gujarat
1161,2019,3,OnePlus,194687,0.02309646389337951,Gujarat
1162,2019,3,Lenovo,161748,0.019188784263080478,Gujarat
1163,2019,3,Motorola,141326,0.016766044246383952,Gujarat
1164,2019,3,Huawei,102241,0.012129241114830545,Gujarat
1165,2019,3,Others,571154,0.0677581848739735,Gujarat
1166,2019,4,Xiaomi,2194279,0.2353417314122709,Gujarat
1167,2019,4,Samsung,1961599,0.21038623848497806,Gujarat
1168,2019,4,Vivo,1944394,0.20854096061058372,Gujarat
1169,2019,4,Oppo,1262789,0.13543717534022345,Gujarat
1170,2019,4,Realme,362885,0.038920294184806,Gujarat
1171,2019,4,Apple,353958,0.03796285183753961,Gujarat
1172,2019,4,OnePlus,206534,0.02215127117176164,Gujarat
1173,2019,4,Lenovo,169920,0.0182243310907925,Gujarat
1174,2019,4,Motorola,147476,0.015817157791582593,Gujarat
1175,2019,4,Huawei,111054,0.011910810175122823,Gujarat
1176,2019,4,Others,608911,0.06530717790033869,Gujarat
1177,2021,1,Vivo,3492512,0.2380696662046393,Gujarat
1178,2021,1,Xiaomi,3197714,0.21797454227727833,Gujarat
1179,2021,1,Samsung,2987011,0.20361181628569516,Gujarat
1180,2021,1,Oppo,2188804,0.14920144516822828,Gujarat
1181,2021,1,Realme,666628,0.04544119116631991,Gujarat
1182,2021,1,Apple,489078,0.03333836396497208,Gujarat
1183,2021,1,OnePlus,264150,0.018005980316733478,Gujarat
1184,2021,1,Lenovo,224880,0.015329111692701208,Gujarat
1185,2021,1,Motorola,174216,0.011875562622979516,Gujarat
1186,2021,1,Huawei,149907,0.010218521640509426,Gujarat
1187,2021,1,Others,835226,0.056933798659943344,Gujarat
1188,2021,2,Vivo,3834323,0.2436659652804614,Gujarat
1189,2021,2,Xiaomi,3362430,0.21367781265114644,Gujarat
1190,2021,2,Samsung,3154317,0.20045251706900255,Gujarat
1191,2021,2,Oppo,2364362,0.15025196077702432,Gujarat
1192,2021,2,Realme,790357,0.050226102840363114,Gujarat
1193,2021,2,Apple,529166,0.033627773190625994,Gujarat
1194,2021,2,OnePlus,293085,0.018625149585526315,Gujarat
1195,2021,2,Lenovo,218253,0.013869678668269872,Gujarat
1196,2021,2,Motorola,173429,0.0110211749747283,Gujarat
1197,2021,2,Huawei,146703,0.009322774347528762,Gujarat
1198,2021,2,Others,869556,0.055259090615322935,Gujarat
1199,2021,3,Vivo,4261214,0.2514471054380244,Gujarat
1200,2021,3,Xiaomi,3544088,0.20913070055097843,Gujarat
1201,2021,3,Samsung,3267319,0.1927990251352456,Gujarat
1202,2021,3,Oppo,2580826,0.15229022230265712,Gujarat
1203,2021,3,Realme,932371,0.0550176520457213,Gujarat
1204,2021,3,Apple,569577,0.0336097853743261,Gujarat
1205,2021,3,OnePlus,345805,0.020405374218707632,Gujarat
1206,2021,3,Lenovo,210237,0.012405733461397136,Gujarat
1207,2021,3,Motorola,172358,0.010170557075773948,Gujarat
1208,2021,3,Tecno,161791,0.009547016093517812,Gujarat
1209,2021,3,Others,901175,0.053176828303650475,Gujarat
1210,2021,4,Vivo,4645259,0.25608950471412717,Gujarat
1211,2021,4,Xiaomi,3700589,0.2040105845896961,Gujarat
1212,2021,4,Samsung,3390165,0.18689715164411044,Gujarat
1213,2021,4,Oppo,2791203,0.15387684385877856,Gujarat
1214,2021,4,Realme,1116664,0.061560815164901694,Gujarat
1215,2021,4,Apple,635160,0.03501587528579677,Gujarat
1216,2021,4,OnePlus,397948,0.021938562784546024,Gujarat
1217,2021,4,Lenovo,199946,0.011022866993976196,Gujarat
1218,2021,4,Tecno,187064,0.010312692383749428,Gujarat
1219,2021,4,Motorola,174499,0.00961999373621804,Gujarat
1220,2021,4,Others,900704,0.049655108844099585,Gujarat
1221,2020,1,Xiaomi,2375291,0.23151338670581997,Gujarat
1222,2020,1,Vivo,2206536,0.21506527926401992,Gujarat
1223,2020,1,Samsung,2139753,0.20855611533236912,Gujarat
1224,2020,1,Oppo,1429059,0.13928663430814683,Gujarat
1225,2020,1,Realme,411217,0.040080242943288706,Gujarat
1226,2020,1,Apple,377075,0.03675251170997451,Gujarat
1227,2020,1,OnePlus,216733,0.021124397322649088,Gujarat
1228,2020,1,Lenovo,183981,0.017932145745310137,Gujarat
1229,2020,1,Motorola,152517,0.014865432151349684,Gujarat
1230,2020,1,Huawei,119412,0.011638774589435725,Gujarat
1231,2020,1,Others,648269,0.06318507992763632,Gujarat
1232,2020,2,Xiaomi,2596510,0.22791083765622014,Gujarat
1233,2020,2,Vivo,2517289,0.2209571480998682,Gujarat
1234,2020,2,Samsung,2358840,0.20704915455630762,Gujarat
1235,2020,2,Oppo,1638925,0.14385801310440577,Gujarat
1236,2020,2,Realme,464677,0.04078741245347771,Gujarat
1237,2020,2,Apple,399962,0.0351069991837725,Gujarat
1238,2020,2,OnePlus,225499,0.019793363391876012,Gujarat
1239,2020,2,Lenovo,199446,0.017506539519271055,Gujarat
1240,2020,2,Motorola,159087,0.013963994527352136,Gujarat
1241,2020,2,Huawei,128197,0.011252598932803823,Gujarat
1242,2020,2,Others,704225,0.06181393857464505,Gujarat
1243,2020,3,Vivo,2833786,0.22728751804541714,Gujarat
1244,2020,3,Xiaomi,2792901,0.22400828306603376,Gujarat
1245,2020,3,Samsung,2570866,0.20619967505215617,Gujarat
1246,2020,3,Oppo,1827108,0.14654559042952645,Gujarat
1247,2020,3,Realme,525717,0.04216582061040691,Gujarat
1248,2020,3,Apple,425591,0.03413508362751003,Gujarat
1249,2020,3,OnePlus,236755,0.01898924489528946,Gujarat
1250,2020,3,Lenovo,211958,0.01700036902923175,Gujarat
1251,2020,3,Motorola,164618,0.013203402319582523,Gujarat
1252,2020,3,Huawei,135946,0.010903727002745542,Gujarat
1253,2020,3,Others,742601,0.05956128592210026,Gujarat
1254,2020,4,Vivo,3159752,0.23224585476600385,Gujarat
1255,2020,4,Xiaomi,2998305,0.2203792916577577,Gujarat
1256,2020,4,Samsung,2800655,0.20585176127103727,Gujarat
1257,2020,4,Oppo,2016643,0.14822586623661552,Gujarat
1258,2020,4,Realme,592948,0.04358244415757707,Gujarat
1259,2020,4,Apple,456563,0.03355797043234122,Gujarat
1260,2020,4,OnePlus,249222,0.018318139023724967,Gujarat
1261,2020,4,Lenovo,223106,0.016398579278824432,Gujarat
1262,2020,4,Motorola,170289,0.012516461533135521,Gujarat
1263,2020,4,Huawei,144035,0.010586758609922984,Gujarat
1264,2020,4,Others,793685,0.05833687303305948,Gujarat
1265,2018,1,Xiaomi,655082,0.2435205617148839,Gujarat
1266,2018,1,Samsung,589816,0.21925854111153406,Gujarat
1267,2018,1,Vivo,424397,0.15776558633897983,Gujarat
1268,2018,1,Oppo,297896,0.11074003140464408,Gujarat
1269,2018,1,Apple,124833,0.04640549164921964,Gujarat
1270,2018,1,Realme,107796,0.040072147411496006,Gujarat
1271,2018,1,OnePlus,85786,0.03189013727636087,Gujarat
1272,2018,1,Lenovo,74654,0.02775192115531024,Gujarat
1273,2018,1,Motorola,65692,0.024420382089836316,Gujarat
1274,2018,1,Huawei,32104,0.01193435953559193,Gujarat
1275,2018,1,Others,231992,0.08624084031214313,Gujarat
1276,2018,2,Xiaomi,877057,0.24596187418058935,Gujarat
1277,2018,2,Samsung,771605,0.21638891420638984,Gujarat
1278,2018,2,Vivo,588311,0.16498594294447988,Gujarat
1279,2018,2,Oppo,406366,0.11396128525656755,Gujarat
1280,2018,2,Apple,158941,0.044573415689216384,Gujarat
1281,2018,2,Realme,139735,0.03918728484992954,Gujarat
1282,2018,2,OnePlus,104673,0.029354497206116395,Gujarat
1283,2018,2,Lenovo,94848,0.02659917410416944,Gujarat
1284,2018,2,Motorola,82342,0.02309199133440368,Gujarat
1285,2018,2,Huawei,42387,0.011887010719819397,Gujarat
1286,2018,2,Others,299560,0.08400860950831855,Gujarat
1287,2018,3,Xiaomi,1090580,0.24600383065621248,Gujarat
1288,2018,3,Samsung,952941,0.21495638686695315,Gujarat
1289,2018,3,Vivo,773925,0.1745754686869457,Gujarat
1290,2018,3,Oppo,521622,0.11766308767312335,Gujarat
1291,2018,3,Apple,186759,0.042127518760222624,Gujarat
1292,2018,3,Realme,171742,0.03874011066089535,Gujarat
1293,2018,3,OnePlus,121797,0.02747393915387657,Gujarat
1294,2018,3,Lenovo,107576,0.024266086015397967,Gujarat
1295,2018,3,Motorola,95285,0.021493585985509735,Gujarat
1296,2018,3,Huawei,53733,0.01212063657196195,Gujarat
1297,2018,3,Others,357223,0.08057934896890112,Gujarat
1298,2018,4,Xiaomi,1363826,0.24445531847773094,Gujarat
1299,2018,4,Samsung,1194869,0.2141710760274169,Gujarat
1300,2018,4,Vivo,1025717,0.18385188132725344,Gujarat
1301,2018,4,Oppo,679260,0.12175212939860622,Gujarat
1302,2018,4,Apple,230209,0.041263192233789325,Gujarat
1303,2018,4,Realme,212094,0.03801621784393014,Gujarat
1304,2018,4,OnePlus,145412,0.02606398233387823,Gujarat
1305,2018,4,Lenovo,127399,0.0228352906593249,Gujarat
1306,2018,4,Motorola,112287,0.020126580917147037,Gujarat
1307,2018,4,Huawei,68005,0.012189373082107316,Gujarat
1308,2018,4,Others,419962,0.07527495769881556,Gujarat
1309,2022,1,Samsung,61996,0.29575986565911,Sikkim
1310,2022,1,Xiaomi,41866,0.19972712006717044,Sikkim
1311,2022,1,Vivo,37402,0.178431035798794,Sikkim
1312,2022,1,Oppo,22501,0.10734390504541638,Sikkim
1313,2022,1,Realme,14771,0.07046694908785589,Sikkim
1314,2022,1,Apple,7058,0.03367109380963285,Sikkim
1315,2022,1,OnePlus,3294,0.015714449278681018,Sikkim
1316,2022,1,Tecno,3147,0.015013166933821846,Sikkim
1317,2022,1,HMD Global,2316,0.011048774902679186,Sikkim
1318,2022,1,Motorola,2125,0.010137584917181895,Sikkim
1319,2022,1,Others,13140,0.06268605449965652,Sikkim
1320,2019,1,Samsung,17397,0.29508446977406877,Sikkim
1321,2019,1,Xiaomi,13387,0.22706764366646312,Sikkim
1322,2019,1,Vivo,7997,0.13564353076870886,Sikkim
1323,2019,1,Oppo,5660,0.09600379944365289,Sikkim
